backbone,dish_id,session,rung,damage,cal_true,cal_pred,cal_abs_err,mass_true,mass_pred,mass_abs_err,mahalanobis,knn_dist,ensemble_spread,learned_error,blend,pred_magnitude,lap_var,tenengrad,blockiness,hf_ratio
vit_base_patch16_dinov3.lvd1689m,dish_1558031351,5,phone,phone imitation,12.3,-2.21528,14.5153,41,63.1261,22.1261,6.97962,44.5458,13.9709,11.1795,-12.7576,-2.21528,7.51247,73.6737,-0.137742,0.00950674
vit_base_patch16_dinov3.lvd1689m,dish_1559841979,27,phone,phone imitation,39.29,32.0796,7.21043,85,158.916,73.9157,7.62053,47.8548,19.4206,20.1618,-0.0831576,32.0796,5.58686,50.7702,-0.0422992,0.0040489
vit_base_patch16_dinov3.lvd1689m,dish_1560203400,33,phone,phone imitation,293.28,428.751,135.471,104,136.24,32.2403,8.08867,57.0247,28.4893,47.4006,36.3155,428.751,8.98413,79.5906,0.103263,0.00474046
vit_base_patch16_dinov3.lvd1689m,dish_1563294987,74,phone,phone imitation,97.38,129.926,32.5463,18,13.4452,4.55483,7.23644,46.8338,22.2916,26.5748,9.82531,129.926,7.22726,65.6999,0.0306528,0.00511554
vit_base_patch16_dinov3.lvd1689m,dish_1563208412,71,phone,phone imitation,62.4,134.201,71.801,39,25.4208,13.5792,9.07639,49.7504,23.0493,56.5862,52.5198,134.201,6.50811,58.5688,-0.0906075,0.00588434
vit_base_patch16_dinov3.lvd1689m,dish_1557862696,2,phone,phone imitation,19.25,134.902,115.652,77,158.788,81.7883,11.8656,58.538,26.887,27.9116,10.1379,134.902,10.3051,63.7259,0.0619843,0.00549596
vit_base_patch16_dinov3.lvd1689m,dish_1561739212,52,phone,phone imitation,134.01,215.901,81.891,214,314.561,100.561,7.17852,49.6765,12.9195,39.8322,25.4603,215.901,8.9484,86.5287,0.0265112,0.00186252
vit_base_patch16_dinov3.lvd1689m,dish_1564675380,91,phone,phone imitation,87.331,235.633,148.302,23,91.0821,68.0821,8.78948,57.2474,19.3606,33.9744,15.8218,235.633,6.33781,60.5353,-0.0515124,0.00355027
vit_base_patch16_dinov3.lvd1689m,dish_1564773903,94,phone,phone imitation,316.828,225.5,91.3272,336,345.005,9.00493,7.49175,53.743,18.8827,43.7556,30.4468,225.5,8.21923,75.6899,0.0317086,0.00316486
vit_base_patch16_dinov3.lvd1689m,dish_1558376768,9,phone,phone imitation,74.36,162.321,87.9606,143,222.161,79.1613,8.2988,44.925,15.2439,19.4883,0.0301381,162.321,7.80924,72.0256,-0.0868309,0.00803895
vit_base_patch16_dinov3.lvd1689m,dish_1563897047,81,phone,phone imitation,66.04,205.776,139.736,127,199.421,72.4211,8.11524,57.9162,21.2572,73.9755,72.3104,205.776,6.21805,50.1063,0.104024,0.00478626
vit_base_patch16_dinov3.lvd1689m,dish_1562172561,59,phone,phone imitation,150.8,107.621,43.1787,290,233.14,56.8601,9.87152,51.7434,27.6824,2.13626,-24.4632,107.621,6.94935,56.0778,0.134714,0.00894297
vit_base_patch16_dinov3.lvd1689m,dish_1563551194,78,phone,phone imitation,471.644,554.135,82.4914,400,453.389,53.3885,8.9211,60.1501,24.732,68.5627,64.7559,554.135,8.71271,73.8529,0.201509,0.00303306
vit_base_patch16_dinov3.lvd1689m,dish_1558113430,7,phone,phone imitation,7.84,130.629,122.789,28,126.157,98.1573,7.67103,50.658,20.9598,62.73,59.4545,130.629,10.9832,104.506,-0.134995,0.00609418
vit_base_patch16_dinov3.lvd1689m,dish_1565035774,98,phone,phone imitation,57.5,158.93,101.43,185,255.779,70.7792,10.0312,60.8935,27.7748,35.9692,19.3781,158.93,6.69029,57.7672,0.176169,0.00335343
vit_base_patch16_dinov3.lvd1689m,dish_1563551105,78,phone,phone imitation,194.4,237.942,43.5421,72,81.7235,9.72348,10.665,62.9431,25.171,36.0895,18.4902,237.942,5.45472,42.886,0.274979,0.0056048
vit_base_patch16_dinov3.lvd1689m,dish_1566850142,119,phone,phone imitation,464.951,423.63,41.3209,284,329.404,45.4038,8.59113,55.7147,33.6914,74.7111,77.1515,423.63,9.89563,81.1865,0.025647,0.00257602
vit_base_patch16_dinov3.lvd1689m,dish_1561574368,44,phone,phone imitation,22,-74.914,96.914,50,-5.70683,55.7068,8.67288,58.0552,20.0462,25.8857,3.97723,-74.914,9.3964,86.3542,0.0385702,0.0040095
vit_base_patch16_dinov3.lvd1689m,dish_1562085672,56,phone,phone imitation,122.084,154.54,32.4557,46,14.0746,31.9254,10.175,70.1585,20.6838,11.2891,-21.4791,154.54,8.54927,67.7973,0.147421,0.00625787
vit_base_patch16_dinov3.lvd1689m,dish_1560526472,37,phone,phone imitation,113.673,216.125,102.452,114,210.046,96.0457,6.29943,48.7232,25.1931,57.995,53.5315,216.125,11.823,107.6,0.0924673,0.00236738
vit_base_patch16_dinov3.lvd1689m,dish_1566328776,111,phone,phone imitation,901.81,800.944,100.866,436,513.166,77.1658,8.40213,60.4964,24.0831,57.3953,48.2204,800.944,13.0673,129.14,0.031428,0.00648482
vit_base_patch16_dinov3.lvd1689m,dish_1566501594,114,phone,phone imitation,508.049,591.314,83.2651,109,491.409,382.409,9.99436,60.1107,28.1059,109.303,124.122,591.314,12.4838,112.094,0.0785911,0.0064753
vit_base_patch16_dinov3.lvd1689m,dish_1560368019,34,phone,phone imitation,436.966,554.051,117.085,301,453.568,152.568,8.72805,60.2947,24.6883,119.87,137.536,554.051,19.6316,196.906,0.0696502,0.00361104
vit_base_patch16_dinov3.lvd1689m,dish_1561393764,42,phone,phone imitation,280.8,358.072,77.2715,182,193.669,11.669,9.78218,60.1445,26.0379,27.662,7.41497,358.072,12.2681,115.129,0.0211604,0.00242834
vit_base_patch16_dinov3.lvd1689m,dish_1558641200,18,phone,phone imitation,3.28,-23.4211,26.7011,8,50.8794,42.8794,6.56398,40.8487,15.765,18.71,-0.19724,-23.4211,7.12722,69.9268,-0.0259874,0.0072826
vit_base_patch16_dinov3.lvd1689m,dish_1558639412,17,phone,phone imitation,32.98,-1.53385,34.5138,97,83.4808,13.5192,7.05484,40.7128,26.2228,25.8625,12.4033,-1.53385,7.39319,70.2328,-0.0591931,0.00995461
vit_base_patch16_dinov3.lvd1689m,dish_1565123783,101,phone,phone imitation,93.065,73.7608,19.3042,35,0.942992,34.057,8.88765,46.5947,16.4874,37.0361,24.8321,73.7608,4.64244,40.3614,0.235444,0.0072338
vit_base_patch16_dinov3.lvd1689m,dish_1559157777,23,phone,phone imitation,2.53,5.56745,3.03745,11,39.3289,28.3289,7.6846,51.2195,16.4678,48.6807,38.3368,5.56745,10.1933,100.036,-0.032371,0.00530169
vit_base_patch16_dinov3.lvd1689m,dish_1567785739,124,phone,phone imitation,168.576,227.355,58.7782,177,257.598,80.5979,7.10011,55.7163,17.2131,55.6003,45.7533,227.355,8.96376,80.8359,-0.0472304,0.00257232
vit_base_patch16_dinov3.lvd1689m,dish_1564588889,90,phone,phone imitation,234.494,244.365,9.8701,346,331.596,14.4042,7.24618,54.5788,40.4782,42.583,32.3848,244.365,7.74727,63.2672,0.126938,0.00302637
vit_base_patch16_dinov3.lvd1689m,dish_1561667207,51,phone,phone imitation,249.445,277.044,27.5995,121,143.458,22.4581,6.2894,49.8718,15.9808,55.7185,47.9493,277.044,8.05069,69.3926,0.0908428,0.00505898
vit_base_patch16_dinov3.lvd1689m,dish_1559850314,31,phone,phone imitation,296.617,257.269,39.3479,100,163.917,63.9175,7.32034,46.7445,22.1401,103.097,118.76,257.269,6.11916,59.1333,0.0128031,0.00329568
vit_base_patch16_dinov3.lvd1689m,dish_1559233445,24,phone,phone imitation,24.5,19.9052,4.59476,49,31.2732,17.7268,7.45803,49.343,20.9951,8.74338,-16.8526,19.9052,6.3631,58.0162,-0.060858,0.00813353
vit_base_patch16_dinov3.lvd1689m,dish_1558030182,4,phone,phone imitation,67.76,74.8685,7.1085,88,103.845,15.8453,7.31366,44.4181,18.9639,41.9514,32.2759,74.8685,7.4341,72.1583,-0.154118,0.00917631
vit_base_patch16_dinov3.lvd1689m,dish_1567007719,122,phone,phone imitation,14.28,-29.893,44.173,42,20.9511,21.0489,7.21118,48.6014,23.7646,22.4563,3.38049,-29.893,5.27548,44.1266,0.068262,0.00601058
vit_base_patch16_dinov3.lvd1689m,dish_1567785709,124,phone,phone imitation,131.251,157.302,26.0514,138,228.899,90.8991,7.40852,56.7261,16.6649,42.7407,27.0767,157.302,8.50709,76.9839,-0.0440192,0.00263294
vit_base_patch16_dinov3.lvd1689m,dish_1558546434,13,phone,phone imitation,2.53,-88.0308,90.5608,11,-35.1026,46.1026,7.71002,46.8787,20.8515,27.4364,11.0753,-88.0308,8.69609,88.1689,-0.0537817,0.00529865
vit_base_patch16_dinov3.lvd1689m,dish_1560801773,39,phone,phone imitation,13.5,-26.7436,40.2436,54,51.0993,2.90074,8.40389,58.136,17.5559,33.7029,14.393,-26.7436,5.33911,44.3231,0.0599462,0.00477563
vit_base_patch16_dinov3.lvd1689m,dish_1561662926,49,phone,phone imitation,288.336,286.412,1.92305,213,242.51,29.5105,8.03795,51.1861,16.664,59.2894,53.7252,286.412,11.1735,103.483,0.070405,0.00346644
vit_base_patch16_dinov3.lvd1689m,dish_1565035858,98,phone,phone imitation,375.228,664.36,289.132,531,679.978,148.978,10.0246,59.12,21.9805,75.0216,74.6659,664.36,12.7885,116.268,0.117618,0.00328701
vit_base_patch16_dinov3.lvd1689m,dish_1565030391,96,phone,phone imitation,609.334,395.493,213.841,313,290.402,22.5983,8.75459,54.0375,27.3512,58.2794,53.4705,395.493,15.6328,133.541,0.0665815,0.00321139
vit_base_patch16_dinov3.lvd1689m,dish_1562774099,64,phone,phone imitation,51.9935,133.87,81.8767,40,80.8524,40.8524,7.5887,52.5193,23.4901,40.9331,27.9801,133.87,8.17837,73.3057,0.157949,0.00307257
vit_base_patch16_dinov3.lvd1689m,dish_1560801020,38,phone,phone imitation,346.34,463.646,117.306,250,415.642,165.642,8.23487,57.0535,23.671,98.695,108.442,463.646,18.4757,168.323,0.0368081,0.00353658
vit_base_patch16_dinov3.lvd1689m,dish_1562690886,61,phone,phone imitation,20.6117,19.0744,1.53727,37,10.2787,26.7213,7.27381,46.893,15.7978,30.9907,14.8483,19.0744,6.72662,61.9011,0.176263,0.00303866
vit_base_patch16_dinov3.lvd1689m,dish_1564428144,89,phone,phone imitation,205.213,153.335,51.8777,171,150.571,20.4289,9.07865,56.1864,27.9579,40.0665,26.8621,153.335,9.15006,87.2286,-0.0667838,0.00475202
vit_base_patch16_dinov3.lvd1689m,dish_1560456305,36,phone,phone imitation,26.3916,33.6003,7.20868,21,45.2395,24.2395,10.0348,61.4697,21.2625,21.8213,-2.28479,33.6003,6.95623,64.3856,0.0612346,0.00240204
vit_base_patch16_dinov3.lvd1689m,dish_1565117429,99,phone,phone imitation,390.873,491.15,100.277,147,229.043,82.043,8.39861,53.3538,24.3766,41.1763,28.6498,491.15,9.73574,90.7928,0.161204,0.00433791
vit_base_patch16_dinov3.lvd1689m,dish_1564773876,94,phone,phone imitation,258.328,117.621,140.707,219,194.307,24.693,7.88176,57.2217,16.5917,28.2747,6.56779,117.621,8.06393,75.8767,0.0417246,0.00324245
vit_base_patch16_dinov3.lvd1689m,dish_1560526552,37,phone,phone imitation,359.241,521.456,162.215,319,455.81,136.81,7.0207,52.9873,18.0857,77.7799,78.7386,521.456,14.5644,139.025,0.0851741,0.00299677
vit_base_patch16_dinov3.lvd1689m,dish_1560526408,37,phone,phone imitation,67.0982,128.013,60.915,51,100.723,49.7225,6.87086,49.7961,26.3223,39.7716,27.6985,128.013,9.16929,83.0367,0.132276,0.00257323
vit_base_patch16_dinov3.lvd1689m,dish_1562963325,70,phone,phone imitation,760.162,656.886,103.276,379,442.736,63.7358,7.03143,54.2436,25.1572,88.9151,95.3487,656.886,8.9874,75.9491,0.0542538,0.00364509
vit_base_patch16_dinov3.lvd1689m,dish_1557937037,3,phone,phone imitation,25.97,39.3164,13.3464,49,120.984,71.9837,8.32731,53.9392,17.0703,18.9119,-4.76929,39.3164,7.87322,69.2172,0.0588893,0.00383035
vit_base_patch16_dinov3.lvd1689m,dish_1561662216,49,phone,phone imitation,300.794,341.11,40.316,193,259.854,66.8541,7.89868,54.9084,22.3821,59.2679,52.9083,341.11,10.8012,101.18,0.0439035,0.00195005
vit_base_patch16_dinov3.lvd1689m,dish_1562099134,57,phone,phone imitation,271.641,246.787,24.8543,188,179.932,8.06801,7.28524,52.3923,29.4195,78.1619,81.9433,246.787,6.93977,60.2705,0.0944899,0.00398664
vit_base_patch16_dinov3.lvd1689m,dish_1562008936,54,phone,phone imitation,57.64,202.121,144.481,131,159.883,28.8828,9.22847,57.1445,23.2078,44.8647,32.4094,202.121,10.2334,85.7907,0.092424,0.00435252
vit_base_patch16_dinov3.lvd1689m,dish_1565020867,95,phone,phone imitation,255.805,387.152,131.348,325,415.169,90.1691,8.48737,51.6259,20.4347,62.2889,58.8176,387.152,7.30781,64.0366,0.134593,0.00172374
vit_base_patch16_dinov3.lvd1689m,dish_1558720133,21,phone,phone imitation,14.25,-67.4942,81.7442,57,55.3976,1.60243,7.59176,40.9164,12.4132,17.3359,-2.12888,-67.4942,7.33387,70.3246,-0.0637087,0.00818436
vit_base_patch16_dinov3.lvd1689m,dish_1561739238,52,phone,phone imitation,274.19,341.548,67.358,257,362.039,105.039,7.29757,49.9164,14.311,62.4314,57.8456,341.548,9.92145,94.1397,0.00193095,0.00196324
vit_base_patch16_dinov3.lvd1689m,dish_1565711570,103,phone,phone imitation,603.827,660.703,56.8759,324,411.137,87.1374,9.5683,60.9677,40.9232,78.8254,82.5372,660.703,11.6539,100.341,0.101716,0.00337582
vit_base_patch16_dinov3.lvd1689m,dish_1562774206,64,phone,phone imitation,298.764,418.291,119.527,272,400.027,128.027,7.25152,52.811,21.4014,64.3414,60.5053,418.291,10.0971,89.2482,0.114294,0.00311091
vit_base_patch16_dinov3.lvd1689m,dish_1561148042,41,phone,phone imitation,370.755,544.093,173.337,245,367.912,122.912,7.55174,49.1473,20.4049,75.4037,78.0248,544.093,19.935,189.285,-0.0146105,0.00390561
vit_base_patch16_dinov3.lvd1689m,dish_1560444931,35,phone,phone imitation,112.66,206.323,93.6631,200,295.854,95.8537,7.99748,52.9492,15.5806,29.1584,9.77146,206.323,8.93182,76.8802,0.0951753,0.00650112
vit_base_patch16_dinov3.lvd1689m,dish_1558031302,5,phone,phone imitation,56.98,57.8766,0.896593,74,87.5154,13.5154,7.3224,44.4845,15.3781,40.972,30.1629,57.8766,7.66376,73.6165,-0.156309,0.011208
vit_base_patch16_dinov3.lvd1689m,dish_1563566939,80,phone,phone imitation,286.027,446.432,160.405,238,377.389,139.389,7.30529,49.8987,24.793,86.6542,94.3472,446.432,14.1081,130.637,0.114787,0.00230727
vit_base_patch16_dinov3.lvd1689m,dish_1566587102,116,phone,phone imitation,213.599,256.039,42.4398,146,145.511,0.488611,8.74949,51.9525,16.4879,49.0758,39.2787,256.039,6.59641,60.6788,-0.145974,0.00218262
vit_base_patch16_dinov3.lvd1689m,dish_1561405332,43,phone,phone imitation,18.55,5.23335,13.3167,53,43.0526,9.94741,7.91156,46.9525,25.8026,19.9071,1.42423,5.23335,6.91174,66.5425,0.0956759,0.00349514
vit_base_patch16_dinov3.lvd1689m,dish_1564687013,92,phone,phone imitation,330.841,479.979,149.138,224,279.705,55.7049,8.50848,51.9082,24.7941,51.9269,44.7979,479.979,7.34626,66.6243,0.0147437,0.00214157
vit_base_patch16_dinov3.lvd1689m,dish_1563996464,85,phone,phone imitation,100.489,203.384,102.895,146,241.654,95.6544,7.75772,52.2458,19.228,52.8827,44.4033,203.384,12.1109,102.099,0.122703,0.00277429
vit_base_patch16_dinov3.lvd1689m,dish_1563998279,86,phone,phone imitation,565.005,508.328,56.6766,296,316.829,20.829,8.25593,50.0727,21.8076,83.586,89.9724,508.328,9.92024,82.7309,0.0981902,0.00360595
vit_base_patch16_dinov3.lvd1689m,dish_1565020755,95,phone,phone imitation,43.28,156.102,112.822,8,-8.86419,16.8642,7.88253,49.7665,25.8481,33.4527,19.3248,156.102,5.1727,44.3899,0.179256,0.00398331
vit_base_patch16_dinov3.lvd1689m,dish_1557937758,3,phone,phone imitation,106.783,85.177,21.606,128,196.262,68.2621,7.99016,50.3083,24.581,24.3518,5.94484,85.177,8.51823,82.9986,0.0741206,0.00301733
vit_base_patch16_dinov3.lvd1689m,dish_1559850338,31,phone,phone imitation,307.117,286.565,20.5523,130,206.11,76.1101,7.1646,46.3253,22.0823,120.201,143.177,286.565,7.09651,66.7701,-0.0018326,0.00328664
vit_base_patch16_dinov3.lvd1689m,dish_1563305513,75,phone,phone imitation,606.252,425.058,181.194,228,219.038,8.96193,8.82374,53.0306,27.3672,65.5035,64.2844,425.058,6.84833,60.5285,0.0206951,0.00609564
vit_base_patch16_dinov3.lvd1689m,dish_1563389548,76,phone,phone imitation,438.828,197.309,241.519,194,160.729,33.2707,11.0269,59.3166,23.2303,61.8502,56.7616,197.309,10.5785,105.213,0.0775936,0.00528322
vit_base_patch16_dinov3.lvd1689m,dish_1565898128,107,phone,phone imitation,209.031,269.535,60.5043,134,175.315,41.3148,7.09963,50.618,13.2472,58.8681,52.096,269.535,6.36285,54.3374,-0.0846655,0.00478862
vit_base_patch16_dinov3.lvd1689m,dish_1558549413,14,phone,phone imitation,682.158,484.248,197.91,118,189.188,71.1884,9.51657,42.7398,25.6402,178.246,229.784,484.248,12.3274,123.111,-0.0349435,0.00617254
vit_base_patch16_dinov3.lvd1689m,dish_1562703345,63,phone,phone imitation,154.28,245.467,91.1873,58,79.3399,21.3399,6.10137,49.7033,14.6668,55.8949,47.8984,245.467,5.68826,49.4602,0.0944018,0.00369526
vit_base_patch16_dinov3.lvd1689m,dish_1565030350,96,phone,phone imitation,62.5857,57.1361,5.4496,62,33.917,28.083,8.23887,51.0048,35.0045,28.3008,13.4135,57.1361,8.00022,66.1765,0.0971972,0.00383792
vit_base_patch16_dinov3.lvd1689m,dish_1562774180,64,phone,phone imitation,164.084,172.501,8.41761,181,295.068,114.068,6.99385,48.8262,20.6669,49.7156,41.3035,172.501,8.20118,72.842,0.171834,0.00282695
vit_base_patch16_dinov3.lvd1689m,dish_1559239256,25,phone,phone imitation,60.16,34.7652,25.3948,128,116.097,11.9033,7.20596,46.4681,16.8855,18.2824,-2.86189,34.7652,6.80321,59.2371,-0.033898,0.00790545
vit_base_patch16_dinov3.lvd1689m,dish_1563566909,80,phone,phone imitation,222.53,371.234,148.704,187,305.413,118.413,7.45599,52.2913,24.9664,83.337,88.6097,371.234,7.08239,63.3123,0.139905,0.00304869
vit_base_patch16_dinov3.lvd1689m,dish_1563984199,84,phone,phone imitation,322.68,296.129,26.5508,670,625.38,44.6195,10.2996,52.782,25.7052,28.4249,12.3452,296.129,7.68178,63.4435,0.16881,0.00408491
vit_base_patch16_dinov3.lvd1689m,dish_1558722125,22,phone,phone imitation,497.166,452.522,44.6436,86,156.158,70.1582,9.43229,41.8862,29.9578,181.474,235.566,452.522,10.6816,113.585,-0.0463905,0.00627372
vit_base_patch16_dinov3.lvd1689m,dish_1565123845,101,phone,phone imitation,268.662,198.163,70.4986,201,117.62,83.3801,7.41217,52.8472,14.547,67.9992,64.4757,198.163,5.75331,49.8806,0.196764,0.00714557
vit_base_patch16_dinov3.lvd1689m,dish_1562168696,58,phone,phone imitation,95.1148,134.965,39.8503,141,244.863,103.863,7.54649,52.002,25.1371,20.5559,-0.469598,134.965,9.21016,84.8586,0.0811024,0.00261234
vit_base_patch16_dinov3.lvd1689m,dish_1567785778,124,phone,phone imitation,303.508,327.014,23.5063,310,393.64,83.6403,7.98319,58.7204,16.0989,76.1206,73.8853,327.014,8.30382,73.267,-0.0134841,0.00275293
vit_base_patch16_dinov3.lvd1689m,dish_1564687090,92,phone,phone imitation,498.019,575.137,77.1186,416,508.045,92.0454,9.1085,55.918,42.0433,91.3226,102.656,575.137,13.9276,132.9,0.00888407,0.00221494
vit_base_patch16_dinov3.lvd1689m,dish_1563909507,83,phone,phone imitation,117.926,209.889,91.963,151,250.128,99.1281,8.16886,51.545,27.0305,68.2742,68.4293,209.889,12.3216,112.335,0.0748909,0.00222815
vit_base_patch16_dinov3.lvd1689m,dish_1560526530,37,phone,phone imitation,245.281,350.192,104.911,242,342.489,100.489,6.65477,50.1063,22.7873,78.3003,81.5287,350.192,13.584,128.101,0.0704829,0.00265693
vit_base_patch16_dinov3.lvd1689m,dish_1563295044,74,phone,phone imitation,241.975,297.452,55.4768,158,218.809,60.809,6.48961,47.4324,18.6019,68.3852,67.7913,297.452,8.92931,85.22,0.0413505,0.0022653
vit_base_patch16_dinov3.lvd1689m,dish_1559844272,28,phone,phone imitation,462.48,321.071,141.409,80,123.14,43.1401,8.07267,43.5419,25.0245,136.836,169.377,321.071,6.37246,60.878,-0.0320812,0.00334347
vit_base_patch16_dinov3.lvd1689m,dish_1561578800,46,phone,phone imitation,338.355,373.109,34.7545,146,205.391,59.3914,7.86677,54.9557,18.5654,47.3735,35.2039,373.109,11.8792,116.747,0.0646968,0.0040172
vit_base_patch16_dinov3.lvd1689m,dish_1562099157,57,phone,phone imitation,277.531,238.329,39.2023,207,223.374,16.3737,8.21685,51.8352,33.7188,66.2887,66.7913,238.329,8.34855,77.2627,0.0862054,0.00356843
vit_base_patch16_dinov3.lvd1689m,dish_1562703447,63,phone,phone imitation,384.426,228.135,156.291,259,156.463,102.537,7.40934,55.8741,23.5236,83.5965,86.9381,228.135,8.13894,67.8469,0.0796195,0.00351181
vit_base_patch16_dinov3.lvd1689m,dish_1566587143,116,phone,phone imitation,354.399,329.314,25.085,234,264.981,30.9807,9.14922,53.1408,19.5362,63.5067,60.0985,329.314,8.16516,76.9451,-0.10635,0.00178155
vit_base_patch16_dinov3.lvd1689m,dish_1562618000,60,phone,phone imitation,685.994,544.74,141.254,448,460.394,12.3943,7.26212,52.5699,22.8113,112.624,129.589,544.74,21.1868,186.641,0.0506265,0.00354891
vit_base_patch16_dinov3.lvd1689m,dish_1566851704,120,phone,phone imitation,461.16,572.072,110.912,348,465.358,117.358,7.24889,47.2929,17.9624,94.8195,105.861,572.072,14.6045,127.618,-0.0675715,0.0044127
vit_base_patch16_dinov3.lvd1689m,dish_1566587182,116,phone,phone imitation,531.261,442.271,88.9896,377,404.258,27.2581,8.59481,55.7253,22.7509,80.3344,83.0321,442.271,11.0797,104.156,-0.0613899,0.00184284
vit_base_patch16_dinov3.lvd1689m,dish_1558718680,20,phone,phone imitation,132.963,242.39,109.427,23,62.9621,39.9621,7.69074,38.0808,19.012,118.829,144.972,242.39,8.74472,88.6686,-0.0373296,0.00594605
vit_base_patch16_dinov3.lvd1689m,dish_1563898019,82,phone,phone imitation,343.977,407.634,63.6564,237,216.446,20.554,9.71235,60.7082,24.8505,32.7224,14.0643,407.634,7.69011,58.5865,0.170062,0.00462289
vit_base_patch16_dinov3.lvd1689m,dish_1558718610,20,phone,phone imitation,113.527,143.007,29.4797,107,96.9965,10.0035,9.81454,41.0548,18.4766,23.6061,9.42107,143.007,7.47555,66.9912,-0.0801429,0.0098233
vit_base_patch16_dinov3.lvd1689m,dish_1565894910,105,phone,phone imitation,537.113,523.236,13.8772,179,260.137,81.1367,10.7995,57.5436,23.5233,75.9406,77.5639,523.236,9.85908,99.3363,-0.0502344,0.00332779
vit_base_patch16_dinov3.lvd1689m,dish_1561578865,46,phone,phone imitation,417.185,484.927,67.7415,246,358.067,112.067,7.81424,54.7721,18.1392,53.7256,44.2107,484.927,18.2741,181.547,0.0413667,0.00543709
vit_base_patch16_dinov3.lvd1689m,dish_1568401167,126,phone,phone imitation,426.36,323.515,102.845,228,179.882,48.1182,9.07071,57.6544,21.1262,74.7408,74.1549,323.515,9.1785,76.7181,0.0679337,0.00618239
vit_base_patch16_dinov3.lvd1689m,dish_1564689219,93,phone,phone imitation,506.847,587.684,80.8365,474,550.717,76.7166,8.82259,57.8073,27.746,111.179,127.03,587.684,14.6007,145.756,0.00867474,0.00262973
vit_base_patch16_dinov3.lvd1689m,dish_1563984296,84,phone,phone imitation,436.337,544.392,108.055,871,826.986,44.0142,9.87903,53.7272,27.448,58.4618,54.6691,544.392,10.2512,97.9877,0.133447,0.00352398
vit_base_patch16_dinov3.lvd1689m,dish_1558110478,6,phone,phone imitation,205.439,306.14,100.701,161,278.944,117.944,6.75764,48.0838,10.3095,42.0276,28.5591,306.14,10.4966,108.84,-0.0960132,0.00672864
vit_base_patch16_dinov3.lvd1689m,dish_1563295016,74,phone,phone imitation,127.88,178.411,50.5311,79,98.4099,19.4099,6.18359,48.4456,23.7201,40.9317,29.0265,178.411,7.53037,69.693,0.0448835,0.00285054
vit_base_patch16_dinov3.lvd1689m,dish_1557861216,1,phone,phone imitation,0,139.142,139.142,1,133.745,132.745,11.2974,75.8547,24.8801,14.4217,-18.1916,139.142,6.43177,43.6065,0.0487708,0.00362868
vit_base_patch16_dinov3.lvd1689m,dish_1558376801,9,phone,phone imitation,4.2,70.2794,66.0794,15,26.4903,11.4903,7.26311,50.7661,15.78,13.7947,-11.4961,70.2794,8.72998,81.8461,-0.0743986,0.00764731
vit_base_patch16_dinov3.lvd1689m,dish_1561739188,52,phone,phone imitation,97.09,130.269,33.1794,143,115.305,27.6948,7.93744,51.3448,16.4598,29.2516,10.8077,130.269,7.86026,75.6236,0.0447284,0.00184692
vit_base_patch16_dinov3.lvd1689m,dish_1565020822,95,phone,phone imitation,180.565,309.357,128.792,193,223.442,30.4417,7.2888,49.5318,27.0442,54.0636,48.5844,309.357,7.74429,72.742,0.127093,0.00232074
vit_base_patch16_dinov3.lvd1689m,dish_1561667238,51,phone,phone imitation,268.805,348.768,79.9631,165,216.85,51.85,7.48537,51.3828,14.7199,69.5432,67.4628,348.768,13.7511,118.882,0.0539132,0.00441849
vit_base_patch16_dinov3.lvd1689m,dish_1558114209,7,phone,phone imitation,30.6,45.2213,14.6213,90,181.843,91.8432,7.64598,45.6797,11.7527,1.40824,-27.1784,45.2213,7.43397,68.6973,-0.139293,0.00902897
vit_base_patch16_dinov3.lvd1689m,dish_1561654392,47,phone,phone imitation,494.065,506.771,12.7054,282,309.133,27.1332,9.93747,56.8439,27.9236,60.277,55.8788,506.771,13.1854,117.425,0.0716823,0.00280594
vit_base_patch16_dinov3.lvd1689m,dish_1564160043,87,phone,phone imitation,245,370.429,125.429,98,175.868,77.8684,9.64452,57.1245,24.5483,62.3808,57.8824,370.429,6.99536,53.4733,0.107207,0.00442288
vit_base_patch16_dinov3.lvd1689m,dish_1558376364,9,phone,phone imitation,48.99,81.5108,32.5208,71,109.195,38.1948,7.55395,37.1763,13.8184,21.4337,5.75256,81.5108,10.1273,100.405,-0.0715568,0.00707084
vit_base_patch16_dinov3.lvd1689m,dish_1566849987,119,phone,phone imitation,562.97,597.917,34.9474,540,587.262,47.2617,9.26643,54.1666,29.3317,103.571,118.575,597.917,15.2499,139.828,0.00487697,0.00589789
vit_base_patch16_dinov3.lvd1689m,dish_1563898107,82,phone,phone imitation,440.693,487.336,46.6422,424,436.89,12.8897,9.09705,53.931,35.921,38.0179,26.59,487.336,9.45179,77.2112,0.120269,0.00270203
vit_base_patch16_dinov3.lvd1689m,dish_1558635489,16,phone,phone imitation,78.514,141.495,62.9807,74,107.699,33.6988,10.0029,38.3811,16.8385,22.8703,9.47726,141.495,7.59203,70.3012,-0.0575,0.00931852
vit_base_patch16_dinov3.lvd1689m,dish_1566589933,117,phone,phone imitation,89.06,294.561,205.501,122,181.815,59.815,8.24933,53.317,16.3449,76.0718,76.6547,294.561,7.9408,71.8119,-0.112685,0.00326721
